table_path,column_name,column_id,column_type,row_id,gt_val
csvData20075499__7.csv,BB,5,num,38,21
csvData10644438.csv,JP,5,num,4,11
csvData15283024__1.csv,Team,5,cate,24,SLN
csvData28507633__1.csv,STL%,2,num,14,0.0
csvData18784108__2.csv,SB,0,num,39,1
csvData14297814__2.csv,Arch-Thru,2,num,25,1
csvData21180610__7.csv,FT%,5,num,14,0.853
csvData1902536__12.csv,BB,1,num,70,1
csvData1902536__12.csv,GIDP,5,num,18,4
csvData6605406__1.csv,FGA,5,num,14,6.7
csvData18786685__0.csv,MPG,4,num,8,6.6
csvData24341501__0.csv,IP,9,num,314,1.0
csvData15025720__5.csv,SH,5,num,0,0
csvData23141915__1.csv,Tm,0,cate,40,UTA
csvData10407982.csv,Wm US,1,num,2,2
csvData15025720__2.csv,SO,1,num,11,0
csvData1902536__12.csv,SH,6,num,11,2
csvData20075499__7.csv,3B,3,num,61,0
csvData13434912__7.csv,OPS,5,num,5,0.782
csvData24341501__0.csv,YEAR,1,num,130,2012
csvData28681743__3.csv,TOV,1,num,14,0.9
csvData15025720__5.csv,CS,4,num,12,0
csvData10074535__12.csv,AB,6,num,62,419
csvData20075499__7.csv,Team,1,cate,1,SWB
csvData10074535__12.csv,OPS,2,num,33,0.514
csvData3726343__7.csv,SH,0,num,12,1
csvData10644438.csv,Wm US,0,num,0,0
csvData20075499__7.csv,HR,4,num,28,0
csvData19387543__3.csv,avg,5,num,6,0.296
csvData11762781__2.csv,Date,5,cate,3,"Feb 22, 2013"
csvData18493125__12.csv,SF,6,num,2,2
csvData11105179.csv,JP,5,num,6,15
csvData7222492__5.csv,BPG,2,num,88,3.3
csvData24341501__0.csv,TEAM,2,cate,170,ANA
csvData7222492__5.csv,PPG,5,num,106,62.0
csvData10074535__12.csv,SH,3,num,4,0
csvData10671971.csv,Company,7,cate,1,E
csvData29230622__0.csv,VORP,1,num,262,-0.6
csvData6468042__2.csv,STL,6,num,38,1.6
csvData21947308__2.csv,H,4,num,8,4
csvData3178438__15.csv,RPG,2,num,79,32.2
csvData28672318__5.csv,2B,7,num,20,1
csvData14690251__3.csv,AVG,5,num,15,0.265
csvData29230622__3.csv,VORP,1,num,87,-2.3
csvData9103974__6.csv,YEAR,6,num,83,2013
csvData1211158__2.csv,po,5,num,9,21
csvData14443150__8.csv,PPG,6,num,18,10.5
csvData1048267.csv,UK,3,num,10,22
csvData23138641__17.csv,Team,6,cate,280,Philadelphia
csvData6605406__3.csv,FGM,0,num,25,4.2
csvData24341501__0.csv,oppOPS,0,num,274,0.854
csvData29230622__0.csv,oppSLG,0,num,54,0.408
csvData21180610__7.csv,3P%,1,num,32,0.351
csvData1211158__2.csv,2b,8,num,6,1
csvData26724876__2.csv,DRB,0,num,23,4.7
csvData7222492__5.csv,FGA,0,num,28,54.0
csvData10671971.csv,Patient Number,2,num,9,1.042
csvData10074535__0.csv,RBI,0,num,9,5
csvData18784108__2.csv,BB,1,num,34,21
csvData24341501__0.csv,PPF,4,num,333,105
csvData21300577__1.csv,3B,2,num,41,16
csvData9103974__6.csv,NAME,5,cate,8,Carlos Torres
csvData24341501__0.csv,TEAM,2,cate,164,ANA
csvData1786628__7.csv,Opp,0,cate,22,HOU
csvData22335715__0.csv,avg,6,num,3,0.338
csvData10887965.csv,UK,3,num,3,8
csvData21180610__7.csv,DRB,3,num,3,189
csvData14585065__2.csv,FGM,4,num,7,2.8
csvData3178438__15.csv,RPG,2,num,25,32.7
csvData13434912__7.csv,AB,2,num,79,247
csvData7222492__5.csv,#,4,num,54,144
csvData21947308__0.csv,IBB,2,num,13,1
csvData29230622__0.csv,YEAR,4,num,213,2012
csvData27526946__4.csv,CS,4,num,27,0
csvData21180610__2.csv,FTM,2,num,9,18
csvData3178438__15.csv,DRB,0,num,114,22.8
csvData11839331__4.csv,3PM,2,num,28,2.1
csvData13434912__7.csv,OBP,4,num,15,0.374
csvData10074535__12.csv,CS,4,num,41,0
csvData11859275__0.csv,ab,3,num,25,25
csvData10046644.csv,Wm Alpha,1,cate,5,M
csvData18493125__12.csv,CS,5,num,9,3
csvData6974424__2.csv,h,3,num,19,5
csvData9103974__6.csv,GS,0,num,20,0
csvData7222492__5.csv,FTA,3,num,0,15.1
csvData22709338__0.csv,Date,8,cate,4,"Apr. 5, 2009"
csvData14512292__0.csv,AB,2,num,4,230
csvData3726343__7.csv,Team,9,cate,39,PHL
csvData24108736__5.csv,HR,9,num,10,2
csvData20099586__3.csv,SH,3,num,18,1
csvData11839331__7.csv,ORB,3,num,10,1.1
csvData29230622__0.csv,TEAM,3,cate,39,SFN
csvData6468042__1.csv,BLK,4,num,9,0.4
csvData29230622__3.csv,G,6,num,132,14
csvData6605406__3.csv,SPG,3,num,38,1.9
csvData11762781__2.csv,avg,3,num,4,0.323
csvData6468042__0.csv,3PM,2,num,38,2.0
csvData24341501__0.csv,TEAM,2,cate,2,MIL
csvData16461238__3.csv,Opponent,4,cate,1,Nicholls State
csvData24341501__0.csv,SLG,6,num,154,0.379
csvData10046644.csv,DE,6,num,10,48
csvData18493125__12.csv,2B,7,num,31,7
csvData21180610__2.csv,PTS,3,num,43,85
csvData27381326__2.csv,r,2,num,5,1
csvData26817631__5.csv,AST%,0,num,33,0.0
csvData6917053__0.csv,SLG,4,num,10,0.645
csvData13434912__7.csv,R,0,num,9,43
csvData20075499__7.csv,SLG,6,num,19,0.39
csvData18784108__2.csv,SO,5,num,30,34
csvData1786628__7.csv,TRB%,3,num,23,0.0
csvData5124506__7.csv,SF,5,num,54,1
csvData29230622__0.csv,G,6,num,284,71
csvData10644438.csv,UK,3,num,10,22
csvData1068737__2.csv,FTM,7,num,24,1.4
csvData29230622__3.csv,TEAM,3,cate,55,CIN
csvData7222492__5.csv,FGM,7,num,7,24.7
csvData29230622__0.csv,G,6,num,114,70
csvData24131822__7.csv,oppRPA+,6,num,71,104
csvData10644438.csv,IT,2,num,9,52
csvData5124506__7.csv,CS,3,num,58,1
csvData11839331__4.csv,FGA,0,num,25,11.7
csvData10074535__0.csv,RBI,0,num,59,9
csvData11618254.csv,JP,5,num,3,9
csvData24341501__0.csv,YEAR,1,num,4,2012
csvData20075499__7.csv,HR,4,num,50,2
csvData24341501__0.csv,oppOPS,0,num,23,0.774
csvData22069876__2.csv,Segmental Box Girder,4,num,9,0
csvData20075499__7.csv,HR,4,num,77,1
csvData15283024__1.csv,C-G#,1,num,1,1500
csvData13434912__7.csv,AB,2,num,30,64
csvData919002__3.csv,BLK%,3,num,1,0.0
csvData27526946__4.csv,CS,4,num,16,38
csvData3178438__15.csv,TOV,1,num,96,12.6
csvData15025720__2.csv,GDP,6,num,12,0
csvData3178438__15.csv,RPG,2,num,78,31.4
csvData24341501__0.csv,TEAM,2,cate,199,LAN
csvData14690251__3.csv,POS,3,cate,13,3B
csvData6605406__3.csv,FTA,4,num,37,3.6
csvData28507633__1.csv,DRB%,1,num,17,23.4
csvData10996262.csv,CN (cm),7,num,8,102
csvData26817631__5.csv,AST%,0,num,0,0.0
csvData24131822__7.csv,PPF,1,num,33,101
csvData10074535__12.csv,CS,4,num,23,1
csvData1902536__12.csv,SH,6,num,130,1
csvData21180610__7.csv,MIN,0,num,10,456.6
csvData28507633__1.csv,GS,0,num,8,0
csvData27008272__5.csv,3P%,2,num,1,0.294
csvData21180610__2.csv,PTS,3,num,36,198
csvData1211158__2.csv,k,7,num,15,6
csvData29230622__0.csv,oppSLG,0,num,348,0.406
csvData3178438__15.csv,FG%,6,num,70,0.409
csvData21180610__0.csv,FG%,4,num,29,0.357
csvData7222492__5.csv,BPG,2,num,79,4.7
csvData29230622__3.csv,G,6,num,143,6
csvData24131822__7.csv,AB,0,num,50,293
csvData26649044__3.csv,Acquired,5,cate,31,Traded
csvData26724876__2.csv,APG,1,num,13,1.3
csvData14429913__4.csv,Opp,6,cate,31,LAL
csvData9925714__1.csv,3PM,4,num,30,1.9
csvData10975009.csv,Wm Alpha,0,cate,4,M
csvData27526946__4.csv,SB,0,num,6,33
csvData14690251__3.csv,POS,3,cate,6,1B
csvData23003743__0.csv,AB,5,num,8,8
csvData29230622__0.csv,PA,5,num,207,10
csvData3178438__15.csv,RPG,2,num,67,35.8
csvData20075499__7.csv,HR,4,num,32,6
csvData24341501__0.csv,SLG,6,num,24,0.313
csvData29051594__1.csv,Rk,5,num,15,32
csvData21180610__0.csv,3PM,1,num,1,9
csvData22678292__1.csv,G,4,num,23,40
csvData18786685__0.csv,3PM,6,num,0,1.7
csvData2688573__2.csv,Date,2,cate,9,"Apr 16, 2011"
csvData10074535__12.csv,POS,0,cate,35,3B
csvData1068737__2.csv,3PM,5,num,5,1.3
csvData29230622__0.csv,G,6,num,194,1
csvData15283024__1.csv,Team,5,cate,16,SFN
csvData3653270__1.csv,m,1,num,9,28
csvData5124506__7.csv,Team,2,cate,35,CLE
csvData21180610__0.csv,GP,5,num,13,42
csvData28672318__4.csv,H,3,num,9,4
csvData14690251__3.csv,Team,9,cate,23,RED
csvData26724876__3.csv,GP,4,num,12,29
csvData6444295__7.csv,MPG,3,num,26,8.1
csvData27432177__1.csv,AB,2,num,14,5
csvData1902536__12.csv,GIDP,5,num,28,3
csvData28672318__4.csv,3B,1,num,33,0
csvData24131822__7.csv,oppOBP,3,num,21,0.313
csvData24341501__0.csv,YEAR,1,num,115,2012
csvData20075499__7.csv,2B,0,num,56,1
csvData24341501__0.csv,LG,3,cate,345,AL
csvData24131822__7.csv,oppSLG,2,num,24,0.398
csvData1140150.csv,UK,3,num,7,16
csvData14690251__2.csv,OPS,4,num,5,0.965
csvData6468042__0.csv,PF,1,num,22,2.6
csvData18661263__9.csv,AB,3,num,41,95
csvData8804961__3.csv,AVG,2,num,29,0.19
csvData10168387.csv,UK,3,num,8,18
csvData21947308__0.csv,IBB,2,num,20,0
csvData29230622__3.csv,VORP,1,num,111,3.1
csvData7222492__5.csv,FGA,0,num,55,57.2
csvData13434912__7.csv,OPS,5,num,96,0.747
csvData6974424__3.csv,dp,4,num,2,2
csvData4823585__2.csv,CS,7,num,18,0
csvData29230622__3.csv,YEAR,4,num,0,2012
csvData21300577__1.csv,2B,3,num,12,4
csvData16589458__0.csv,STL%,3,num,19,0.0
csvData3178438__15.csv,3PA,4,num,96,22.4
csvData8288967__16.csv,Tm,1,cate,138,BAL
csvData15025720__5.csv,CS,4,num,10,0
csvData18493125__12.csv,SB,3,num,47,3
csvData21300577__1.csv,3B,2,num,18,6
csvData23003743__0.csv,SH,2,num,12,1
csvData6444295__7.csv,ORB,0,num,6,1.4
csvData29230622__3.csv,VORP,1,num,99,-2.0
csvData22709338__0.csv,Date,8,cate,26,"Apr 25, 2009"
csvData5124506__7.csv,2B,4,num,23,6
csvData15391018__1.csv,Arch-Thru,1,num,17,0
csvData12441316__3.csv,Tm,2,cate,2,UTA
csvData21180610__2.csv,FTM,2,num,30,27
csvData14690251__3.csv,OPS,4,num,5,0.965
csvData6605406__3.csv,PPG,2,num,49,7.1
csvData24341501__0.csv,TEAM,2,cate,167,NYA
csvData29051594__1.csv,ba,2,num,5,37
csvData14443150__6.csv,3PA,5,num,21,2.4
csvData11839331__4.csv,GP,4,num,33,63
csvData14518660__14.csv,Tm,5,cate,79,BSN
csvData9103974__6.csv,GS,0,num,25,33
csvData28507633__1.csv,GS,0,num,7,0
csvData28672318__5.csv,3B,1,num,9,0
csvData9103974__6.csv,SLG,4,num,76,0.516
csvData6444295__7.csv,GP,2,num,6,39
csvData3178438__15.csv,SPG,5,num,111,5.6
csvData284731__0.csv,11,0,num,18,18
csvData10074535__0.csv,AVG,7,num,13,0.0
csvData29230622__3.csv,TEAM,3,cate,188,BOS
csvData11839331__4.csv,GP,4,num,55,74
csvData14690251__2.csv,GIDP,0,num,7,1
csvData21180610__2.csv,FG%,4,num,44,0.428
csvData16773977__3.csv,PPG,1,num,9,5.7
csvData3178438__15.csv,RPG,2,num,4,34.1
csvData4823585__2.csv,3B,8,num,11,1
csvData9103974__6.csv,GS,0,num,6,30
csvData1048267.csv,DE,6,num,8,44
csvData11251209.csv,Score,2,cate,8,"L, 42-38"
csvData284731__0.csv,Pos,5,num,10,13
csvData10074535__12.csv,SH,3,num,11,1
csvData5124506__7.csv,SF,5,num,63,0
csvData6605406__3.csv,FTA,4,num,39,1.8
csvData29230622__0.csv,G,6,num,53,19
csvData18493125__12.csv,SB,3,num,30,33
csvData3653270__0.csv,sa/s,3,num,1,0.09
csvData3178438__15.csv,TOV,1,num,92,14.3
csvData23003743__0.csv,BB,1,num,15,0
csvData28672318__4.csv,3B,1,num,47,0
csvData21180610__2.csv,3PM,1,num,33,24
csvData29230622__0.csv,VORP,1,num,43,5.2
csvData10074535__12.csv,BB,5,num,23,37
csvData10074535__0.csv,SF,6,num,62,2
csvData24341501__0.csv,TEAM,2,cate,310,NYN
csvData11839331__7.csv,ORB,3,num,17,0.9
csvData9925714__1.csv,3PM,4,num,3,3.0
csvData3178438__15.csv,RPG,2,num,119,31.8
csvData28672318__4.csv,3B,1,num,27,0
csvData16461238__3.csv,Opponent,4,cate,25,Georgia
csvData10074535__12.csv,SH,3,num,17,2
csvData1211158__2.csv,po,5,num,17,18
csvData11284975__0.csv,Opp,0,cate,8,LAC
csvData2688573__0.csv,hr,1,num,4,0
csvData29230622__3.csv,PA,5,num,119,119
csvData15025720__5.csv,2B,2,num,0,1
csvData1902536__12.csv,RBI,8,num,105,11
csvData9103974__6.csv,AB,2,num,41,544
csvData11170774.csv,JP,5,num,6,15
csvData14690251__2.csv,OBP,1,num,24,0.321
csvData29230622__3.csv,VORP,1,num,208,-0.7
csvData21947308__0.csv,IBB,2,num,4,0
csvData24341501__0.csv,LG,3,cate,102,NL
csvData1549285__0.csv,Opp,0,cate,20,DAL
csvData10074535__0.csv,AB,2,num,13,7
csvData8804961__3.csv,OBP,6,num,3,0.377
csvData2688573__2.csv,era,3,num,12,4.75
csvData1902536__12.csv,OBP,7,num,139,0.303
csvData29230622__0.csv,G,6,num,55,68
csvData17658548__0.csv,sf,2,num,10,0
csvData24341501__0.csv,TEAM,2,cate,10,HOU
csvData29230622__3.csv,PA,5,num,163,827
csvData10644438.csv,UK,3,num,0,2
csvData24131822__7.csv,GS,5,num,46,23
csvData23003743__3.csv,GIDP,8,num,23,0
csvData21198812__7.csv,SO,0,num,2,3
csvData21947308__0.csv,RBI,0,num,9,5
csvData18784108__2.csv,AVG,2,num,21,0.276
csvData3178438__15.csv,SPG,5,num,83,7.5
csvData11859275__3.csv,3b,0,num,4,0
csvData10671971.csv,Comments,12,cate,1,"Amput. Nov 14, see F.14 (To G.H.#1 disch. Jan 27)"
csvData21180610__7.csv,3PM,4,num,42,0
csvData14690251__3.csv,AB,8,num,11,13
csvData15025720__5.csv,2B,2,num,11,0
csvData1902536__12.csv,GIDP,5,num,157,0
csvData10046644.csv,Wm Alpha,1,cate,8,XL
csvData10074535__12.csv,AB,6,num,51,502
csvData1068737__2.csv,TOV,6,num,11,1.0
csvData21877600__3.csv,TOV%,3,num,8,27.3
csvData22709338__0.csv,2b,9,num,25,0
csvData158232__2.csv,a/s,6,num,4,0.28
csvData22709338__0.csv,e,5,num,23,2
csvData18493125__12.csv,HR,0,num,40,16
csvData15025720__2.csv,3B,3,num,10,0
csvData15025720__1.csv,AB,2,num,2,5
csvData1048267.csv,JP,5,num,3,9
csvData7222492__5.csv,PPG,5,num,10,64.8
csvData29230622__0.csv,oppSLG,0,num,318,0.41
csvData1902536__12.csv,BB,1,num,10,0
csvData1902536__12.csv,BB,1,num,121,9
csvData10074535__12.csv,SF,8,num,51,3
csvData29230622__0.csv,PA,5,num,234,224
csvData8288967__16.csv,Tm,1,cate,172,BOS
csvData21300577__1.csv,OPS,0,num,28,0.739
csvData27432177__1.csv,SB,1,num,11,0
csvData284731__0.csv,17,1,num,2,20
csvData28386553__1.csv,SB,7,num,8,8
csvData10051410.csv,CN (cm),7,num,0,82
csvData29230622__0.csv,TEAM,3,cate,50,NYA
csvData21300577__1.csv,HR,5,num,7,11
csvData13434912__7.csv,AB,2,num,90,105
csvData4823585__2.csv,2B,0,num,8,18
csvData15391018__1.csv,Arch-Deck,2,num,9,69
csvData29230622__0.csv,G,6,num,9,21
csvData13434912__7.csv,AB,2,num,25,404
csvData10051410.csv,IT,2,num,3,40
csvData10911563.csv,FR,4,num,2,36
csvData29230622__0.csv,PA,5,num,295,62
csvData18493125__12.csv,2B,7,num,51,22
csvData9925714__1.csv,FGM,6,num,19,2.1
csvData28386553__1.csv,CS,3,num,11,2
csvData6444295__7.csv,DRB,1,num,28,0.1
csvData8804961__3.csv,BB,0,num,10,5
csvData24341501__0.csv,oppOPS,0,num,321,0.729
csvData26817631__5.csv,BLK%,5,num,31,0.0
csvData11859275__3.csv,rbi,3,num,23,0
csvData9103974__6.csv,GS,0,num,53,20
csvData8804961__3.csv,BB,0,num,2,30
csvData15025720__5.csv,Team,3,cate,4,BOS
csvData9103974__6.csv,PA,7,num,7,382
csvData29230622__0.csv,YEAR,4,num,148,2012
csvData28672318__5.csv,3B,1,num,2,0
csvData12441316__0.csv,AST%,3,num,4,0.0
csvData13434912__7.csv,OPS,5,num,82,0.719
csvData18784108__2.csv,R,7,num,37,11
csvData26817631__5.csv,Rk,3,num,26,5
csvData14443150__8.csv,3PM,2,num,27,0.0
csvData10074535__0.csv,Player,1,cate,54,S Klink
csvData29230622__0.csv,VORP,1,num,146,-2.0
csvData21180610__2.csv,FG%,4,num,27,0.487
csvData1902536__12.csv,BB,1,num,63,3
csvData24341501__0.csv,YEAR,1,num,336,2012
csvData20075499__7.csv,2B,0,num,78,6
csvData27526946__4.csv,CS,4,num,23,0
csvData14585065__2.csv,Team,2,cate,6,IU
csvData3726343__7.csv,Team,9,cate,36,AST
csvData919002__3.csv,ORB%,7,num,29,6.0
csvData22335715__0.csv,3b,2,num,26,0
csvData24341501__0.csv,TEAM,2,cate,109,SFN
csvData11859275__0.csv,ibb,6,num,4,0
csvData10975009.csv,Wm US,1,num,0,0
csvData6468042__1.csv,3P%,5,num,19,0.372
csvData28672318__4.csv,AB,6,num,43,4
csvData1786628__7.csv,AST%,8,num,15,3.8
csvData24341501__0.csv,TEAM,2,cate,217,BAL
csvData20075499__7.csv,2B,0,num,60,15
csvData10671971.csv,Date Admitted,9,cate,3, 
csvData3726343__7.csv,CS,1,num,40,3
csvData15391018__1.csv,Suspension,6,num,15,4
csvData3178438__15.csv,3PA,4,num,3,14.7
csvData28672318__4.csv,BB,4,num,29,0
csvData29230622__3.csv,oppSLG,0,num,56,0.399
csvData24341501__0.csv,TEAM,2,cate,201,NYA
csvData919002__3.csv,USG%,8,num,31,15.7
csvData14690251__3.csv,AB,8,num,20,7
csvData6468042__2.csv,DRB,3,num,54,3.2
csvData23003743__3.csv,SB,3,num,1,0
csvData4823585__2.csv,3B,8,num,20,0
csvData1902536__12.csv,CS,4,num,11,2
csvData26447856__0.csv,SLG,4,num,12,0.333
csvData24341501__0.csv,SLG,6,num,99,0.469
csvData10074535__12.csv,SF,8,num,40,1
csvData11839331__7.csv,AST,0,num,17,2.3
csvData11839331__7.csv,AST,0,num,19,2.4
csvData10996262.csv,JP,5,num,7,17
csvData13434912__7.csv,RBI,3,num,71,36
csvData5124506__7.csv,SF,5,num,62,2
csvData6468042__2.csv,3P%,5,num,45,0.385
csvData11839331__7.csv,AST,0,num,32,6.2
csvData10074535__12.csv,SLG,1,num,22,0.289
csvData23003743__3.csv,Team,2,cate,23,ATL
csvData29230622__0.csv,oppSLG,0,num,199,0.411
csvData29230622__0.csv,PA,5,num,65,182
csvData10975009.csv,CN (cm),7,num,1,84
csvData21947308__2.csv,IBB,2,num,0,0
csvData11105179.csv,Wm Alpha,1,cate,9,XL
csvData10168387.csv,DE,6,num,5,38
csvData23003743__3.csv,3B,4,num,27,0
csvData24341501__0.csv,YEAR,1,num,179,2012
csvData3653270__0.csv,pts/s,5,num,15,1.4
csvData21180610__2.csv,FTM,2,num,28,1190
csvData29230622__3.csv,VORP,1,num,169,-3.1
csvData1068737__2.csv,FGA,0,num,20,5.9
csvData11762781__2.csv,ibb,4,num,17,0
csvData11957850__2.csv,Opp,7,cate,22,MIL
csvData28672318__4.csv,2B,7,num,46,1
csvData29230622__0.csv,YEAR,4,num,356,2012
csvData21947308__2.csv,AB,3,num,23,4
csvData28672318__5.csv,3B,1,num,21,0
csvData24131822__7.csv,GS,5,num,58,24
csvData24341501__0.csv,IP,9,num,209,42.0
csvData22335715__0.csv,a,3,num,8,8
csvData3653270__0.csv,digs,4,num,11,40
csvData21180610__2.csv,FG%,4,num,46,0.499
csvData19387543__3.csv,k,4,num,24,4
csvData28386553__1.csv,CS,3,num,10,5
csvData7222492__5.csv,PPG,5,num,117,64.7
csvData2688573__0.csv,er,6,num,1,1
csvData1211158__2.csv,avg,6,num,8,0.177
csvData22678292__1.csv,STL%,5,num,12,0.0
csvData11762781__2.csv,ibb,4,num,5,0
csvData29230622__0.csv,TEAM,3,cate,350,ATL
csvData7222492__5.csv,FGM,7,num,18,22.2
csvData6605406__3.csv,FGM,0,num,29,4.3
csvData10219632.csv,IT,2,num,1,36
csvData18493125__12.csv,GIDP,8,num,40,4
csvData24341501__0.csv,oppOBP,8,num,137,0.322
csvData3178438__15.csv,FG%,6,num,15,0.501
csvData26447856__0.csv,H,6,num,0,66
csvData26649044__3.csv,WAA,3,num,8,0.0
csvData1902536__12.csv,RBI,8,num,13,8
csvData21877600__3.csv,TOV%,3,num,9,41.0
csvData12441316__0.csv,AST%,3,num,2,0.0
csvData15025720__0.csv,Notes,4,cate,3,"4 hits, 3 stolen bases"
csvData6468042__2.csv,3P%,5,num,25,0.337
csvData9103974__6.csv,VORP,9,num,22,8.4
csvData26959440__0.csv,POS,1,cate,16,SS
csvData1211158__2.csv,2b,8,num,11,0
csvData6605406__3.csv,FTM,6,num,37,3.1
csvData18661263__9.csv,OPS,0,num,61,0.701
csvData11165008__3.csv,k,1,num,9,8
csvData24341501__0.csv,SLG,6,num,204,0.45
csvData19387543__3.csv,po,6,num,10,24
csvData28672318__5.csv,3B,1,num,13,0
csvData3178438__15.csv,ORB,3,num,69,11.3
csvData24108736__5.csv,SB,5,num,12,0
csvData24341501__0.csv,oppOPS,0,num,351,0.728
csvData24341501__0.csv,TEAM,2,cate,16,TEX
csvData8288967__16.csv,Tm,1,cate,5,CHW
csvData27526946__4.csv,2B,1,num,7,0
csvData28672318__5.csv,GDP,5,num,14,0
csvData19387543__3.csv,ab,8,num,22,22
csvData24341501__0.csv,oppOBP,8,num,196,0.315
csvData24341501__0.csv,YEAR,1,num,257,2012
csvData1902536__12.csv,G,2,num,1,36
csvData21947308__0.csv,SH,5,num,11,0
csvData10819469.csv,FR,4,num,6,44
csvData21947308__0.csv,SH,5,num,20,0
csvData10279123.csv,FR,4,num,0,32
csvData3178438__15.csv,RPG,2,num,13,30.1
csvData10074535__12.csv,AB,6,num,53,28
csvData18493125__12.csv,H,9,num,52,0
csvData24341501__0.csv,YEAR,1,num,265,2012
csvData21947308__0.csv,AB,3,num,26,2
csvData28672318__5.csv,BB,4,num,13,0
csvData8804961__3.csv,Team,3,cate,5,CIN
csvData3178438__15.csv,SPG,5,num,11,8.6
csvData24341501__0.csv,PPF,4,num,20,101
csvData1902536__12.csv,3B,3,num,31,3
csvData26959440__0.csv,BB,7,num,11,0
csvData14443150__8.csv,3PA,5,num,10,0.1
csvData19387543__3.csv,po,6,num,20,21
csvData6468042__1.csv,GP,0,num,12,78
csvData29230622__3.csv,oppSLG,0,num,206,0.398
csvData10074535__12.csv,CS,4,num,31,6
csvData18661263__9.csv,AB,3,num,59,335
csvData29230622__0.csv,PA,5,num,221,4
csvData9103974__6.csv,GS,0,num,68,0
csvData9103974__6.csv,SLG,4,num,14,0.349
csvData29230622__0.csv,VORP,1,num,256,17.7
csvData13434912__7.csv,OPS,5,num,56,0.538
csvData4823585__2.csv,2B,0,num,2,15
csvData5586261__3.csv,Yrs,3,num,21,4
csvData10074535__12.csv,OPS,2,num,45,0.828
csvData17658548__0.csv,avg,8,num,39,0.212
csvData28672318__5.csv,2B,7,num,38,3
csvData15283024__1.csv,BB,3,num,23,0
csvData24341501__0.csv,SLG,6,num,40,0.569
csvData26817631__5.csv,AST%,0,num,8,0.0
csvData21300577__1.csv,HR,5,num,24,1
csvData10074535__0.csv,SH,3,num,61,0
csvData10671971.csv,Regiment,6,cate,4,42 NY
csvData6468042__1.csv,PF,1,num,31,3.6
csvData5586261__3.csv,Yrs,3,num,11,7
csvData12976003__3.csv,FGA,5,num,12,1.0
csvData5124506__7.csv,G,1,num,2,77
csvData8288967__16.csv,Tm,1,cate,106,NYY
csvData18493125__12.csv,H,9,num,51,109
csvData24341501__0.csv,YEAR,1,num,292,2012
csvData12976003__3.csv,BPG,7,num,10,0.0
csvData24341501__0.csv,LG,3,cate,28,NL
csvData24341501__0.csv,LG,3,cate,307,AL
csvData11859275__3.csv,e,4,num,18,1
csvData21947308__2.csv,Result,6,cate,16,W 16-8 vs ATL
csvData5124506__7.csv,SLG,0,num,36,0.323
csvData15025720__5.csv,CS,4,num,15,0
csvData24341501__0.csv,LG,3,cate,333,AL
csvData21877600__3.csv,TOV%,3,num,12,22.2
csvData19387543__3.csv,ab,8,num,7,37
csvData11170774.csv,Wm US,1,num,2,2
csvData14443150__8.csv,3PA,5,num,31,0.0
csvData28672318__5.csv,AB,6,num,13,5
csvData29230622__0.csv,PA,5,num,147,502
csvData284731__0.csv,10,2,num,3,0
csvData18784108__2.csv,G,4,num,26,39
csvData21180610__0.csv,FTM,2,num,2,7
csvData4823585__2.csv,OBP,3,num,19,0.432
csvData8288967__15.csv,Tm,1,cate,201,OAK
csvData5124506__7.csv,OBP,6,num,33,0.341
csvData24341501__0.csv,oppOPS,0,num,262,0.712
csvData2688573__2.csv,hr,1,num,6,0
csvData2792289__3.csv,Opp,3,cate,8,MIL
csvData24341501__0.csv,YEAR,1,num,135,2012
csvData10354220.csv,DE,6,num,9,46
csvData16773977__3.csv,#,2,num,12,23
csvData7222492__5.csv,FGA,0,num,59,54.6
csvData11128235.csv,Wm Alpha,0,cate,5,M
csvData23138641__17.csv,Team,6,cate,161,Montreal
csvData19387543__3.csv,e,7,num,7,1
csvData24131822__7.csv,GS,5,num,47,31
csvData24341501__0.csv,SLG,6,num,104,0.275
csvData21180610__7.csv,Player,6,cate,43,Vernon Macklin
csvData6468042__1.csv,STL,6,num,32,1.3
csvData11762781__2.csv,sb,6,num,8,2
csvData1902536__12.csv,CS,4,num,21,0
csvData28672318__5.csv,AB,6,num,36,4
csvData24108736__5.csv,2B,6,num,15,6
csvData6468042__0.csv,BLK,4,num,3,0.2
csvData10074535__0.csv,RBI,0,num,57,12
csvData28672318__5.csv,GDP,5,num,50,0
csvData14512292__0.csv,OPS,5,num,0,0.679
csvData7222492__5.csv,#,4,num,74,134
csvData9103974__6.csv,oppSLG,3,num,50,0.415
csvData10168387.csv,UK,3,num,4,10
csvData7222492__5.csv,FGA,0,num,120,50.1
csvData18661263__9.csv,OPS,0,num,76,0.0
csvData14443150__8.csv,BPG,3,num,20,0.2
csvData14512292__0.csv,AB,2,num,6,202
csvData29230622__0.csv,YEAR,4,num,319,2012
csvData16825359__0.csv,Arch-Thru,5,num,17,6
csvData14690251__2.csv,G,7,num,19,43
csvData13434912__7.csv,R,0,num,99,0
csvData1902536__12.csv,BB,1,num,108,1
csvData22709338__0.csv,cs,4,num,22,0
csvData1902536__12.csv,RBI,8,num,2,15
csvData29230622__0.csv,oppSLG,0,num,84,0.401
csvData24341501__0.csv,IP,9,num,184,61.7
csvData6605406__3.csv,FTM,6,num,48,2.2
csvData10597853.csv,Wm US,1,num,1,0
csvData18493125__12.csv,GIDP,8,num,21,5
